,VALUE,GROWTH,PROFIT,QUALITY,MOMENTUM,VOLATILITY,LIQUIDITY,market,银行,房地产,通信,家用电器,机械设备,非银金融,汽车,化工,电子,医药生物,食品饮料,有色金属,钢铁,国防军工,建筑材料,公用事业,综合,农林牧渔,计算机,采掘,交通运输,商业贸易,传媒,建筑装饰,电气设备,轻工制造,休闲服务,纺织服装
20120531,0.007137887753198072,0.002106285899561472,-0.0360941329642378,-0.0002781602322519533,-0.004342577521238202,-0.028977161737789404,-0.010345583556962634,-0.0033889142728567275,-0.047655260911115896,0.04554324106795309,0.004894323214842594,0.04600859690676962,0.05473199942418869,0.0590604949029357,-0.003230589647152341,0.010458627796531944,0.08186446388426746,0.06379367667498419,-0.014804861255184706,0.021719039255762483,0.008356020266034245,0.01812448381750986,0.07920881846893585,0.07749029805146136,-0.054919550137175144,-0.023997365023926687,0.008190998286774909,0.009130374926315715,0.010334872756411425,-0.00010357069709571176,0.017673803285866218,0.04897217265603414,0.005209822163560454,0.12975598997157395,-0.042263202523812535,-0.02199339999467572
20120630,0.004181791546596124,0.004373151714286479,-0.0035831247176520906,0.01351251689323608,0.053224499314610804,-0.02022804980551451,0.004454434393992533,-0.018874914408224717,-0.031532300843415836,-0.05539980635019047,-0.09273670913728926,-0.06418335499183632,-0.038832446317075164,-0.04850028702768176,-0.08218796582897278,-0.08962380446696186,0.02052992833583492,0.0297325253306365,-0.0022583008570905005,-0.06809945141499352,-0.11197221691769646,-0.11908126258982532,-0.09492819597768146,0.052422944031532824,-0.16356725767450117,0.05220159814130237,-0.06221140185402352,-0.10464158253296223,-0.05385796694857482,-0.10978354374165308,-0.10766894703809804,-0.05396875373151026,-0.13188913325667248,-0.0628118708567718,0.03710852697250852,-0.12699096509030525
20120731,0.010064111359903231,0.01111514762931247,-0.010362411522327012,-0.008284883615285878,0.13952997932931194,0.0001894499350302975,0.004709835134034227,-0.020243562827649178,-0.051027363289482736,-0.059407047744940225,-0.0876449951748252,-0.08538240155359478,-0.06059636523094196,-0.07193869973872954,-0.09438113990753409,-0.08944101018278716,-0.08065621965331318,-0.04142467876310674,-0.002440417512485158,-0.07008363013110494,-0.027747591398430395,-0.1496655511725339,-0.06666858170270182,-0.03557060961422149,-0.12801200691961606,0.009219702041387806,-0.08585268060082307,-0.05525509324663988,-0.04111229333022723,-0.16986972281080118,-0.10867796786979511,-0.061628845687759365,-0.1450890825196934,-0.06917888009891004,-0.005353117028243808,-0.11635249338114881
20120831,0.08968634672299247,0.12174896191301098,-0.07422671707822513,0.02329419656974073,0.44856828031325635,-2.703546448692276,0.04464109381761955,-0.05106544712135945,-0.04967193839153839,-0.13313191913869832,0.0005254111550532965,-0.05701375617760025,-0.0807256948521412,0.06182040471470206,-0.05699627142417826,-0.031569649579583546,0.06181930520008248,-0.021439652183355612,-0.02621397227675475,-0.01845447732726292,-0.05859909205263687,-0.020956367219185222,-0.06753515285305282,-0.06384909682452083,-0.09333213575830546,-0.14075236623485696,0.016437668415209883,-0.0824602405886645,-0.10929110679937125,-0.01958613011650622,0.050921444171224635,-0.07817343107810615,-0.07023610123265066,-0.18019568903079353,-0.03266192351170121,-0.04549567302935048
20120930,-0.000616948000487986,-0.0051161132177893805,0.0050863223499567935,0.0014271309658859543,-0.00616214820998804,-0.04363976836325474,0.014211783862998475,-0.01928058751591167,-0.05558839788267077,0.013050720688160728,0.007167908832376153,-0.020666272522977515,0.009528877026647446,0.06153930668454927,0.05457608035184617,-0.016404838391468928,0.004860849746573508,0.011820482099920931,0.06549057818290321,0.08366369203317885,-0.02681677639490826,-0.003544436133328553,0.1074443227102087,-0.007222352955498875,4.080394865737386e-06,-0.018531413557728298,-0.04953512040062031,0.056024188521568735,-0.04363347220474932,0.010547287640729798,-0.023233819790957184,0.034269474714168344,0.022082113128865266,-0.06693367399996132,0.024060610257161878,-0.010931832674962252
20121031,-0.0026741733706625807,0.01119197689915643,-0.01791482669091787,-0.008642952203706936,-0.006050336453587253,0.05868693200368828,0.016907294985873483,-0.003432536727481149,0.010521588178324135,0.04409600887642544,-0.08477366466546472,0.03377944311493826,0.014997784708060532,-0.04191774749318664,0.002271239142011377,-0.019395479157921367,0.0681506397924081,0.027896039302736556,0.024516352161303444,-0.07704072756679489,0.030889695897864528,-0.053394553554283526,0.051028959353946246,0.012628957552582979,-0.017402442360522404,-0.05885907837232563,-0.06874929266432392,-0.026785442835745035,0.015790402000298166,-0.015917198862441684,-0.012684554370511822,0.002894421741719078,0.01915884049444472,0.03954693439915637,0.01126324251796005,0.050761025648591786
20121130,0.0024820444932721793,0.010675808834041208,0.0033396946990392126,0.006997964443806154,0.012369981739399539,-0.02437989293572373,-0.012062529226079907,-0.005712811418909825,0.00206827300123747,0.006772753764756138,-0.1463762134654461,-0.039986765805941564,-0.045772042446838176,-0.13646144729208798,-0.032502101526664384,-0.11982470058851193,-0.12210109048554357,-0.09838718374389667,-0.14102002919139556,-0.08660942900473817,-0.06332416237656757,-0.08794865951097128,-0.017847683361543354,-0.03329149243893147,-0.08618316888848931,-0.02665423560135382,-0.13506877543284596,-0.07381550116867147,-0.07152607237588898,-0.10241475694742644,-0.11349948475100936,-0.020956408399979833,-0.08760736406387307,-0.02836431786050955,-0.13198487528026642,-0.05289170469367339
20121231,0.0032566842853504496,-0.012121562705061756,0.04117511537341799,0.010961875059721328,-0.003582170851105501,0.07000310274707863,0.03407988387117235,-0.0024485289573559915,0.20410639690714344,0.24916361333329365,0.19301892121593744,0.14254051078283816,0.16189939575220066,0.2844082125893096,0.20568320789083497,0.17938698907909953,0.1510368444239973,0.09465334940294032,0.04366739087140468,0.171307103436101,0.10911493833526742,0.22290861496943457,0.16315505824861584,0.1252748388183421,0.2728130249836916,0.1679883001995137,0.1438035319749445,0.14639353309990677,0.14241173732557613,0.12373440150262195,0.20521393287721784,0.17770561598388832,0.13536873852814096,0.3944148584688967,0.11184633387644471,0.06307839237488741
20130131,0.0028740707138572054,0.012227106329130277,-0.015494238495060916,-0.007555067290219642,-0.025745784980111774,0.07874078644811364,-0.003846625776512614,-0.02352326251221943,0.1286434982664773,0.0019312647329469725,0.07827658435867117,0.114668118601431,0.07204706044682704,0.08775163677220399,0.058231439387235434,0.02866586417300304,0.010608266910710859,0.10267950620409605,-0.05133501904708981,0.06699354768464666,0.004402019602398624,0.2008582169001714,0.06541442592277279,0.05315654548044032,-0.04172383740792432,0.02109740295409171,0.03451280507862765,0.06782254658703428,0.019693896018180973,0.018910192517493964,-0.013761133490235083,-0.020707596530279752,0.05932421626533758,0.07977514224199797,0.033774316549060476,0.011414143787428114
20130228,0.0011481386371172677,-0.0053986058786643885,0.020383938109483683,0.010320419365397043,0.010684643891301748,0.027552727283629022,0.13363669948166107,-0.007865964803675855,-0.028366852461420768,-0.011010943950769923,0.027970011274747873,0.0009863751385435285,0.020820725860264427,0.01065118421906013,0.017378831709709133,0.05114538980681029,0.08318265150477734,0.06416244388398346,0.02531570367675714,-0.03690146690812886,-0.03341665980737918,0.07822109588012592,-0.026450814132813822,0.0814521957643699,-0.006360426816035684,0.005447888576040131,0.031836566435057244,-0.035272664805098,-0.007506255023016826,-0.007920146958255742,0.1012632256763624,0.009696334633710713,0.02052876476568369,-0.031118025421557137,0.04071486687193889,-0.024103258363983134
20130331,-0.005157658859316984,0.015868295574273,-0.017103554200085375,-0.01140493688469764,0.00021500767052334835,0.011500112667817829,0.10319982578672018,0.0003889080609171449,-0.07062164124333692,-0.10172803663261673,0.06913511610759586,-0.008517209397894115,-0.12010832563071748,-0.12021194615430375,-0.031027888396596343,0.00965987928888475,0.13630919639583394,0.018951577827390518,-0.05851316811449791,-0.09189816072550422,-0.06757348227550779,-0.05202246731311007,-0.11404833226511964,0.02512041243533609,-0.11783006485517195,-0.10509954204166691,-0.0006662868285188944,-0.04587537739864114,-0.004029514129576462,-0.07609900623979975,-0.018720398564503613,-0.0423067071303323,-0.04846650485589389,0.15399847147940354,0.11074390464097285,0.02410296195199288
20130430,0.0006067073519886845,-0.0023768185113649185,0.07745393083832904,-0.011787681540691122,0.010113870672293924,-0.0027819273308192245,-0.013161749198475958,0.0076300268959392185,-0.01778431887199029,0.017850344899231825,0.05873791606971138,0.055982222155501984,-0.03516131682377607,0.02130534394593053,0.02963948994260913,-0.05813422541915347,0.02847870501503397,-0.011310857899885717,-0.04364492849176197,-0.04573004437081246,-0.023196547339719334,-0.023493367292639247,0.07252588655311032,-0.01666901682961939,-0.021778511451793086,-0.009624490441475113,-0.0068636306499890625,-0.08925620650120844,-0.06499792806543908,-0.04739986752818442,0.056386589474827706,0.0021812857719400126,0.017630059288440053,0.07251112095501513,-0.05818372853553895,-0.11255209319682173
20130531,0.028350467359645297,0.0015244198831486557,0.056765915739157013,-0.04126230888798044,-0.0034867490547156287,0.008567859377543029,0.5584402167882722,-0.0013448649084943504,0.045214142623440805,0.14301846883878747,0.06495059999723261,0.07807540210479169,0.03753474287465779,0.1009500218667033,0.15355036474757966,0.07247332079351276,0.15650083847911792,0.09953246506073485,0.07223869802761967,0.07485590021300474,0.0048399253389038825,0.15251320543273272,0.14554865607511525,0.09689322972977114,0.10057621051945764,0.11932859310013902,0.184187253023044,0.053911643248724925,0.06502335286461042,0.09242948470358793,0.1559139628002642,0.06890571029877747,0.18451675777369334,0.009226888756538874,0.07035965513708188,0.0715502768122794
20130630,0.02457306678760391,0.007087749084392931,0.01244743326297567,-0.006285561480197523,0.033444499724186005,0.00298081952322277,0.20804432876019763,0.007039740361391392,-0.11760584099288071,-0.13394877393901317,-0.055020836064456444,-0.09801833093520228,-0.1776566170350942,-0.20042515677111017,-0.11404763038891062,-0.10318853262993709,-0.0580013964556743,-0.08537801439564238,-0.05973286922779365,-0.21851891673239077,-0.1757777007760875,-0.10662259318608762,-0.13167378752907852,-0.1049795030839181,-0.12189968298805035,-0.18957852875193448,-0.09060436057841738,-0.22554789378296897,-0.16298025771261454,-0.15374959289546022,-0.008679055647676348,-0.15582752610153724,-0.08528261600225052,-0.1377560874144219,-0.11317067519343821,-0.14738499626818052
20130731,0.01752108611455758,0.003145098217319852,-0.0063589920031360825,0.0015746455207997709,0.02986384657230637,0.02449713500313063,-0.0033805317244776645,-0.012299585630131435,-0.042491279472986136,0.004047175824298196,0.11620443594250746,0.024929370434481943,0.035099641558914554,0.0335934906577338,0.016435752658513325,0.060021137462262376,0.04853863232753023,0.10434350547701465,-0.04387904615161603,0.023877946486022594,-0.01640974851343212,0.010287398696963417,0.09105426020984439,0.03386768102424275,0.007997650890890922,-0.06328980005605672,0.22400802736356817,0.021026322842368415,-0.0068170206882791524,0.05752842416406649,0.09405198469134464,-0.01339831569157406,0.026585497803533847,-0.07310127144982381,0.16983873558969806,0.0011019216625434529
20130831,-0.010184099577125832,-0.06649708419605938,-0.008380814979452984,-0.02383624509310264,0.0341757887288808,0.01718511844961972,0.03947862479809514,-0.05132462293104996,0.0046579395814985835,-0.006469550637932358,0.017474780039053547,0.02583172130215009,0.008841928550351087,0.03733617072758098,0.06167583476405665,0.05375959408516205,0.0831693658669442,0.03837044437966643,-0.008093645259421777,0.028574766323358862,-0.017558587690882387,0.043096888120259476,0.007066770830040051,-0.020931501520197203,0.07519258054447109,0.0729218246121787,0.0650080849958819,0.03937340826080665,0.11796807789472663,0.0478124595713273,0.005681880080886288,-0.00733614492830691,0.10230273260526326,0.23110630443084965,0.09791015357365823,-0.047383853235696716
20130930,0.00027894378279424113,0.0021205482240408483,0.028907789564545917,-0.03264969404848772,0.015199799765254204,0.023938246638232144,0.015122371324841823,-0.0007937013047390978,0.048964800597586206,-0.025157984452443424,0.023826492514133088,0.030655215532533746,0.010719677864709853,0.014289387401934452,0.08273012465942756,0.007784106044269734,-0.004027476011378605,0.08965418548063013,-0.015563677780048857,0.008336102919363732,0.0015248509634049525,0.056899234721000204,-0.014806954312379083,0.01222107860604015,0.13107513345671015,0.12488909901027125,0.14109648930175067,0.005826486574048939,0.03296708986873794,0.27307841115544285,0.3313921843459238,0.004584885580698639,0.12820112779816084,0.21036205506280456,0.1952327204706687,0.7828927833569937
20131031,-0.004569174948733202,0.08074081462715592,0.11522385766518767,-0.020734832981553285,-0.024316617316892566,-0.027215753528398435,-0.017826079588586487,-0.043476559967106546,-0.006380047629801633,-0.03794623631421403,-0.01496623435948001,0.054944482673930074,-0.016309223738008163,-0.06360277764059571,-0.028808890609539135,-0.010207147544909836,-0.08048933770874715,-0.06497381074624034,-0.06401723591163705,-0.10219436584694512,-0.0698576336850461,-0.0397312310436312,0.05568705907063896,0.02585484822076063,-0.016936969764921272,0.003346678490619974,-0.046872396260265424,0.015479547878960337,-0.06139382950373777,-0.030985057872355722,0.019973689785668325,-0.028156012374807686,-0.03368725536994964,0.04596806233516586,-0.09387813142141509,-0.07433237905301593
20131130,0.008118821498206653,0.0017371457950700487,0.07989575715074708,-0.010784450772317721,-2.9124763595605313e-05,0.010458248504264939,0.03577628974624952,-0.010115928160104872,-0.008145158728382973,-0.04122833426554062,0.09434612591506883,0.019544870678804734,0.057084418127739595,0.06873179771609533,0.06386023178769863,0.028957599627651848,0.1284689248982125,0.052271759741352376,0.02888516577381612,0.00863665832635227,0.024806009924571756,0.23415486433113583,0.07502011888952007,0.00020618069074662855,0.07314394824328711,0.04989080538368701,0.08404380921981518,0.036835404383583056,0.06965637311359371,0.015255365094695772,0.11094783286647217,0.03381759396811191,0.06812984792631845,-0.030116438852382413,-0.029650521181092373,0.1961505367627992
20131231,-0.006165761308372668,-0.01180338236577251,-0.006333151801770222,-0.03193390624869517,0.009555828685924415,-0.04272207335987644,0.021243849965546742,-0.01078824783904872,-0.053752667000956086,-0.04843974977804168,-0.06179774444883631,0.0319292849091227,-0.043797873699649964,-0.01806477176888344,-0.02291493216467406,-0.028227750346728097,-0.012685023358272327,0.03441765276481411,-0.03412416969294844,-0.07549438794952738,-0.010680693981718954,-0.09246880510687058,-0.05373899350161617,-0.0792467761289541,-0.03325535194004167,0.08275258716704881,-0.005629502567432988,-0.10327515958855185,-0.0538110496236983,-0.11120748425084914,-0.09518996084996485,-0.06384170539274578,-0.02709444422598166,0.057771253619519125,0.03727316920626775,0.09662518778924245
20140131,-0.010653606763222231,-0.0038417859536991478,-0.01784518898512036,0.13275095708585044,0.04520264993663536,0.11907645736981633,-0.024626753658208548,-0.010790933058417811,-0.05764995574780568,-0.04806507810828961,0.05889971763972873,-0.028566686655925887,-0.058648413207910234,-0.033261785609990074,-0.0493351680115997,-0.0194832906258434,0.01793462979856097,0.00313000875589452,-0.08263935032610101,-0.052776335801897466,-0.09415316371824696,0.03768250024327734,-0.10006642521538713,-0.025797548701438466,-0.043096084139671656,-0.11072400977408714,0.14843076556768192,-0.07743596663072595,-0.0455788501931327,0.0004194023452408092,0.3519210663138469,-0.10519796714395063,0.00872542139789221,-0.1725237179209551,0.06370259383898379,0.2343829356780155
20140228,0.028752879578725108,0.020887300512490003,-0.023061950613072476,-0.02406921471908837,0.07805221135493856,-0.035222059158349195,0.033025366972860216,-0.023765718233737215,-0.0035807105232657874,-0.09967103254798704,-0.022032688597521943,-0.04021979183346475,-0.03906407242760714,-0.021048779261499572,0.06181744069453378,0.02591047460260498,-0.00846936136506006,0.010895159835134892,0.04490257076594063,0.0464489903909214,-0.035974705322619184,-0.04532599062727103,-0.048599166309331455,-0.027275858278917604,-0.06189213511471097,0.018689554311052015,-0.006203053540527646,-0.03304885109429555,-0.00951240772080687,-0.06781847224002754,0.03187516421745341,-0.03983057458324313,0.05566369859134941,-0.13901578779102106,0.12185301391280057,0.017433242717976444
20140331,-0.00016270079880379568,0.017062594721906486,0.020269139238082254,0.04099473553356914,-0.03313663748010277,0.15080281877969962,0.02306357676238271,-0.022436622367364864,-0.010793945095346816,0.2037548546813465,-0.04674518997774709,-0.008909963052438855,-0.046602827935439406,-0.06758749830922686,-0.03750642206253889,-0.018199180746251382,-0.05532720566683021,-0.05844596490940539,-0.01430350460332807,-0.02605482918834268,0.005044928485445622,-0.051288922178206645,0.029291832520283313,-0.023590940149753544,-0.02295553553885553,-0.04123342824489558,-0.1318566264477982,-0.058533908756006836,-0.026485555409399023,-0.12607941978661089,-0.10258582129642593,-0.011789545577371425,-0.05255233385143316,-0.014089987766614062,-0.05576640783536161,0.0011395938042036897
20140430,0.0037393875035423097,0.012590133829296293,0.003225911440846464,-0.025216085789315314,-0.00653172239103042,-0.07413927781105796,0.02633121995175652,-0.0036937726394349803,0.00983203982038808,-0.01006712721791914,0.008198057254412772,0.027559229033360968,-0.025988812784437026,0.0269662024677186,0.027309027852072513,-0.03469257362197684,0.05915949533976538,-0.018565909299626843,0.02584117662143645,-0.027721401623505837,0.01054399886575285,0.02066537255004334,0.02330180069801049,0.0065329602276104175,-0.07955024210045847,0.04015660035876738,-0.024009275102783674,-0.009691876187290827,-0.04219120133257466,-0.026383996479553546,-0.00970721026606568,0.001985342855178242,-0.047942740964103614,0.02230192585539976,-0.04883328329697342,-0.013127835671813722
20140531,0.001840056662061844,0.00837487848484366,-0.034659160906575615,0.014033860510980614,-0.00533058332895411,-0.07722521808280777,-0.01343603951289696,-0.018878639412262668,-0.016525168236411585,0.00605947166592484,0.025252362627566746,-0.014947752911702661,-0.0245307780456502,-0.011627293854547322,-0.0018373983873499486,-0.00011418946743575221,0.03374356272915546,0.02371982634745546,-0.051494725225719074,-0.007737832761278287,-0.049549383910984235,0.0500829510522367,-0.033775119087838465,0.0023168155891218596,-0.0356767446883421,0.046393309466634204,0.08894587447189768,0.018254010685073967,-0.024814662452584506,0.003182943208007702,0.014007710805946821,-0.01692908144233858,-0.02792031351966635,-0.013252044112825791,0.03226105543568155,0.018792922594859547
20140630,0.0030665658911852058,0.001026755359302112,-0.023137249133926216,-0.02471829843314625,0.07601538609100003,-0.048823550438824866,-0.013733189427777348,0.005263001464938411,0.022931869278878202,-0.011790561632163556,0.025838023575795083,0.030648736693103147,0.06593709910027877,0.0123543888673356,0.01897779351185486,0.03315227469690947,0.023876345467711536,0.009653462611465151,0.012165534461656347,0.034555637060072385,0.04481810167476756,0.1070504907010101,0.0038719473182741507,0.03566916751881246,0.10715107658904578,0.07382833926652643,0.038567381153029726,0.02032120779089737,0.025338043342803884,0.001975929933294894,0.07472248801975784,0.02282500617385606,0.052933437347963824,0.018809406777231932,0.07851649650417143,0.03740666665939411
20140731,0.03558064632091256,-0.008991187922505882,-0.02274238298225767,0.01593021252177041,-0.09869558425041669,-0.004250088624298022,-0.0005826121700300349,-0.03690447682706722,0.08832505551269076,0.1392735263057716,0.025216774546223432,0.06251032438511893,0.06848274726570965,0.12131383929172315,0.09670499916504127,0.061084124937212395,0.02494236865467335,0.01927200811296324,0.1228240791160113,0.10217967636028283,0.0698972078206579,0.04687722300487178,0.07326686005590088,0.04421212684544176,0.0630477986510827,0.10727797990304314,0.044299616026555355,0.12171175641221306,0.035648897155591705,0.061821108300726915,-0.03882108759678149,0.06061174423851211,0.042155010114665825,0.10059993584663472,-0.0054153320990265475,0.029360302969106064
20140831,0.0033855046563618044,0.010837781784774844,-0.08358536195055918,0.0392497757476621,-0.31639776131236935,-0.026580380989459286,-0.021042281944151,0.009765591176897109,-0.03580248615099546,-0.014982201500161278,0.017645548051352586,0.016758981950341145,0.036336451220203236,-0.00018944467750512534,0.05313080294221145,0.054040898025745375,0.07846264392817921,0.02831463226499415,0.004803866942968221,0.024581900809803388,0.0774328124502986,0.04889767295683989,0.019294738909656703,0.0894311590047403,0.013155091314160684,0.016272470858299956,0.06942402110261815,0.038913450412415264,0.04262388291943387,0.026950014804484994,0.03845450379189474,0.03325091550645541,0.053409615434265034,0.03543984393815393,0.04742055192459672,0.05680808108381694
20140930,0.020390928365740423,-0.004501559578118447,-0.09703638017491131,0.09719947989610891,-0.013464743319482497,0.07978926846486978,-0.006002105574638476,-0.027091251305964265,0.008467647313836923,0.021563817604328017,0.09123970502346425,0.010757867357867915,0.053655825813519825,0.08575377282267932,0.07379307158394932,0.06070656669165069,0.03795721768820626,0.08987342605231638,-0.00530216831034716,0.010517289866701217,0.07136822932791859,0.2310310658807415,0.06107108872131314,0.08562864066577595,0.054843438430487654,0.016455880643847585,0.11274294953380856,0.05694248604230144,0.13433821675387655,0.08288117345083044,0.3187815830186232,0.11712072998489706,0.1302248674050965,0.049979312085306656,0.05325770039556491,0.1683531767730531
20141031,0.0028232336263934853,0.013796646126766818,0.1095951701412198,0.0156596521927776,-0.10828505956706905,0.12077777270251353,0.008689562586843665,-0.03183130397274657,0.039381813026106924,-0.003753804391384375,-0.011624165742900096,0.054823301299764496,-0.00857407702194975,0.085794879525803,0.027999386741757882,-0.02436470488371527,-0.008487845800710025,0.05734960547772567,-0.053304966388203374,-0.030105157859603566,0.03052028178150072,0.02214060816623318,0.02124242200347281,0.04282895577978475,0.07078583001373631,-0.0211765959314854,-0.0012065591535229334,-0.03243938315760285,0.06514823535186351,-0.016649013245583,-0.024120150925784106,0.0592080177244664,-0.026189470277882418,0.2325494572683718,0.005849665603975986,-0.0006595239753701358
20141130,0.021594793050377238,-0.03389921000867435,0.2836442418990694,0.031074633123083166,-0.1145423202871523,0.04240304632725103,0.048071481195102475,-0.05414111597367698,0.14432153807678966,0.17293650906202274,0.014084120456964527,0.015592322798777933,0.09262774419742492,0.3728672379557062,0.06231366776880511,0.04177829155406729,-0.011936007546122158,0.03630292352248949,0.019721206312944856,0.06569853540509145,0.10798862718728838,-0.017092761161309457,0.09337010237532661,0.05976834778855031,0.09297798956271636,0.05215506443017637,0.23465118850725336,0.029212384503702418,0.13697697490182417,0.13629371240054503,0.0866898931227583,0.16788744596045746,0.02905059370515023,-0.0449697882748565,0.05869080181722306,0.03172139407764674
20141231,-0.023317826847600948,-0.03096479619142592,0.03209242996446989,0.0797635679831682,0.1484552101099914,0.1452042903145584,-0.0015683676647622602,-0.06736239471758002,0.29527924659167515,0.2822639232985043,0.04483036715872388,0.07651184672498788,0.27371827663877124,0.4611525698995962,0.06508479730189438,0.14269244912987478,-0.005500028098208463,0.01693352579957083,0.1373423900352445,0.056430949689184634,0.27580664426887963,0.1823607404360931,0.17214115721687628,0.30466935215257807,0.12391070642836252,-0.04226349429258827,-0.02735937184003359,0.1537122265152708,0.12697509099755253,0.11718569082877835,0.02353213801413471,0.5549178106676083,0.08230173349922659,-0.052139746102291905,0.14337688114229347,0.022513029459514663
20150131,0.020643408934782094,0.029378977777026645,-0.0040498890693244985,0.12004864575613322,0.18977362358681948,-0.012135999435684983,0.02367942318761472,-0.04898751440445309,-0.05039112075408802,0.03127581051900161,0.09624820565877841,0.09752338717397377,0.11334015315750517,0.05157833116621198,0.09406530380758787,0.09753278534557192,0.1027248029328628,0.08345297611380886,-0.012049350052227691,0.07463000331821183,-0.01890447872715517,0.10831882447369173,0.06760160560281318,-0.0019026099541254258,0.043586870872678,0.14564182813609367,0.20231246684230692,-0.020905475127202366,0.076709199076467,0.07146002358155738,0.1363519475297105,-0.029826103144838953,0.125675426759435,0.28065039230615413,0.12842710525037182,0.19504819450349026
20150228,-0.008603066337536245,0.069679572792451,0.0019096898325770342,0.03954888979153838,0.0008617279416465798,-0.00038707165074226835,-0.005021091516756127,-0.06748385486040193,0.03631290069739202,0.05490934320591048,0.15099958878636482,0.08232040721185846,0.07030485228415613,0.14547888490727623,0.09595255594754229,0.10088850088261525,0.09735130360042094,0.08257138075421434,0.017356484785498144,0.18079741572842115,0.07383472273979644,0.12047304352739495,0.00990465604111071,0.036242299816291526,0.2501660928142091,0.10432872754744667,0.2386966984814714,0.017402087726430843,0.054272786305385616,0.09234181461352291,0.09538493071424842,0.14048135611617485,0.045569817964583516,-0.026780766993241847,0.1645286359325733,0.21719189108082165
20150331,-0.03939674719099445,0.003686565151309811,0.07282284944522557,0.003522254178798659,-0.05971046921723103,-0.0042727023901875565,0.031527343701398494,-0.04764953333183373,0.1349811628326833,0.22909956514827362,0.08824172969301555,0.16472874163456078,0.2365604931519921,0.19661590357763936,0.1557241615873125,0.1587209067278954,0.29004348866088425,0.1828562856444986,0.08647162663294992,0.10337251136767509,0.18206350344941594,0.12634290328416017,0.20302076077526607,0.14419386183648364,0.27273878401003243,0.3029728733219528,0.27556111118847704,0.1666660896707604,0.25058434974613336,0.3637465411149067,0.1766535740449373,0.25623996260837817,0.33122105367623855,0.17867074806582892,0.48311741474710124,0.15071944448840868
20150430,0.006949610417789591,0.04149693254526404,0.08867874068242261,-0.01838821511070629,-0.1593017451420204,-0.004398022566509278,-0.002897550384702935,-0.08819305482780546,0.2188947458225578,0.3128508721466561,0.3187316881679465,0.18710386875577678,0.28190345795627775,0.2517351530523438,0.43262006551874016,0.25377342927922025,0.157838975048799,0.2688114353078897,0.13880603249604878,0.20338042586633714,0.27822467361727743,0.355933326151857,0.1561927919690666,0.3243575314014969,0.15703791477906193,0.21980995137337955,0.316879171901295,0.27268899352910375,0.36717135923542293,0.12965263485244893,0.4185949377771731,0.4796034216229328,0.2216984079249533,0.15078887362428872,0.17465571252762913,0.22814504557559917
20150531,0.053647324970776726,0.016796728325858275,0.04790994788552018,-0.013780620730117595,0.33983566973139356,0.0029005356645595837,0.037944437261232596,-0.08606224968103529,0.06306827244094967,0.10880852599003137,0.2941908783373978,0.20723081122383896,0.30990385754322763,0.12819357547778368,0.20711987840477322,0.1708627505660325,0.38679434272026636,0.24983720571406862,0.057448879866468454,0.14898228043684264,0.11422054808992262,0.4317694637831341,0.2970362996914672,0.19143348514665529,0.36649500586372913,0.3972284507771322,0.40456435117164763,0.06338875168360358,0.1661601931994014,0.3796378935437078,0.3325307196650036,0.08049557024196949,0.3202154035393229,0.24519263732592028,0.15464181470165517,0.08825688745897836
20150630,0.07516917074610124,-0.02102782296299876,-0.023932690953119715,0.011101014314253347,0.048946551705368165,-0.009056892759212145,-0.01013330593479067,-0.027783369642258138,0.09242762494984111,0.004475715303799865,-0.14275670884509556,-0.052538378508587696,-0.173810626859352,-0.071354994952719,-0.04049810647553646,-0.03477495748886743,-0.12128794370687906,-0.06911616153939407,0.06511745157499421,-0.12757174284363842,0.1460486044387864,-0.05936144590252264,-0.061606910655552335,0.09129464800181544,-0.07583060003148298,-0.040460874178672376,-0.04304752787057403,0.08758811740769185,0.06088642272548144,-0.0817424567500777,-0.08773457897799658,-0.10321822033865256,-0.11759240978911958,-0.030866899208779785,0.09907107683492598,0.19418094594689025
20150731,0.044385615134223684,-0.0027728305977597414,-0.021260143881846116,0.013066848175075852,0.0553494993259416,0.003554181861246975,0.0072814407253233085,-0.010103401617424549,-0.10519382805614695,-0.1453903272565851,-0.0021412193388374544,-0.13095073161799686,-0.12848680803903145,-0.1962999574582494,-0.12069937678878345,-0.13233203922308373,-0.025602292906546635,0.01479123309236735,-0.1363257903365354,-0.16939118833188402,0.021735456022905393,-0.0646312786440488,-0.09902653231223678,-0.044296899883554806,-0.10719578798713253,0.024322803367494754,-0.1452077810713645,-0.21765211327195205,-0.14544838068734117,-0.18898127307115575,-0.08700348424038813,-0.09311885068766822,-0.08690257982737301,-0.07603521048141271,-0.14539959668272784,-0.18695675838217504
20150831,0.010082150828527337,-0.021094564092180332,-0.01931460394373005,-0.006589913132890026,0.1084838138437284,0.0016002370400091323,-0.008833039789779045,-0.023985806341821375,-0.051316929030212406,-0.13881748730325444,-0.11396151439647187,-0.13207945527542664,-0.06698636237163749,-0.18160463297396756,-0.10381151742933484,-0.11499433215896268,-0.1543885651707475,-0.09277651589090176,-0.09894263256035218,-0.09852505087328005,-0.11496767915631009,-0.13197058806520867,-0.030037855322085937,-0.018560783128615067,-0.08164169961158052,-0.10984153046959422,-0.20427387814286774,-0.12581757086035839,-0.08837183919597331,-0.10909691105679836,-0.09958170093232437,-0.09419764135384592,-0.08158624025977018,0.026422470381547304,-0.1957895598698876,0.09095930843677733
