,000001.SZ,000002.SZ,000060.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000540.SZ,000559.SZ,000568.SZ,000623.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000671.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002044.SZ,002050.SZ,002065.SZ,002074.SZ,002081.SZ,002085.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002294.SZ,002304.SZ,002310.SZ,002352.SZ,002385.SZ,002411.SZ,002415.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002470.SZ,002475.SZ,002493.SZ,002500.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002608.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002739.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300144.SZ,300251.SZ,300408.SZ,300433.SZ,600000.SH,600008.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600373.SH,600376.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600663.SH,600674.SH,600682.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600795.SH,600804.SH,600809.SH,600816.SH,600820.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600959.SH,600977.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601088.SH,601099.SH,601108.SH,601111.SH,601117.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601718.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601866.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601958.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603160.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603993.SH
20061229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080331,0.0093,0.0621,0.2145,0.2156,0.0249,0.433,0.2626,,0.5289,0.3702,0.0392,0.1486,0.0035,0.2706,0.2771,0.0371,0.3718,0.0994,0.2229,0.2862,0.0411,0.2684,0.1296,0.4336,0.4069,0.0538,0.3729,0.3191,0.2211,0.0143,0.1476,0.0364,0.0292,0.0847,0.0997,0.0539,0.0479,0.2568,0.2392,1.6294,0.2111,0.4121,0.3458,0.2554,0.5782,0.1887,,,0.0804,0.1604,0.7322,0.429,0.2069,0.3089,0.1699,0.154,0.4849,0.2373,0.0102,0.0923,0.1233,0.1114,0.144,0.2069,0.2777,0.2859,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0086,0.0279,0.0437,0.2282,0.1116,0.0073,0.008,0.0731,0.2361,,0.007,0.445,0.172,0.0283,0.2226,0.0102,0.0837,0.0265,0.1797,0.2562,0.2492,0.134,0.1843,0.2116,0.1894,0.2807,0.0706,0.1918,0.1565,0.1684,0.4164,0.1994,0.3868,0.1053,0.0907,0.2115,0.124,0.025,0.1396,0.0876,0.2406,0.2418,0.2987,0.2148,0.2498,0.4362,0.0593,0.1284,0.1623,0.2115,0.3911,0.012,0.1726,0.3225,0.0276,0.0303,0.1979,0.1105,0.1047,0.0887,0.1755,0.3648,0.3168,0.1204,0.8364,0.1134,0.1448,0.0995,0.1809,0.231,0.2325,2.1086,0.1119,0.1652,0.1401,0.1448,0.0924,0.0761,0.1491,0.1399,0.0057,0.0237,0.2188,0.5268,0.6425,3.6824,0.109,0.0225,0.1844,0.1376,0.0719,0.1906,0.1723,0.0624,0.2357,0.0209,0.0463,0.0985,0.4638,0.28,0.0173,,,,,,,,0.1074,0.0088,,,,0.0972,-0.0385,,0.1406,,,0.0085,0.0081,0.1888,,,,,,,,,,0.0598,0.0083,0.0931,,,,0.1611,0.0085,,0.1533,0.1089,0.5376,,,0.1239,,,,,,,0.2093,,,0.1069,,,,0.2521,0.2133,,,,,0.1563,,,0.2421,,0.0096,0.3051,,0.0089,,0.0665,,,0.0091,,,,,,,
20080430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080630,0.0179,0.1634,0.4683,0.4658,0.0613,0.8419,0.559,0.04,1.1681,0.8175,0.0566,0.288,0.0546,0.5137,0.5909,0.085,0.8636,0.2194,0.4716,0.4911,0.0825,0.5191,0.2941,1.0084,0.9531,0.2409,0.7896,0.7934,0.4111,0.0476,0.4725,0.0799,0.0537,0.222,0.2209,0.1322,0.1036,0.3822,0.4901,3.3365,0.4549,0.8465,0.7853,0.5665,1.0871,0.4159,,,0.1952,0.3647,1.286,0.8744,0.4016,0.5851,0.4563,0.3714,0.9456,0.5073,0.0196,0.2066,0.3241,0.1933,0.222,0.4464,0.4727,0.3134,,,,,,,,,,,,,,,,0.0462,,,,,,,,,,,0.0743,,0.0635,,0.0322,,,,,,,,,,,,,,,,,,0.0174,0.0616,0.0944,0.5444,0.2238,0.0143,0.0178,0.1616,0.5072,,,0.9548,0.3249,0.0516,0.5666,0.0212,0.2099,0.1216,0.2503,0.6786,0.6745,0.3051,0.3647,0.4629,0.357,0.5372,0.1021,0.3131,0.2957,0.3052,0.9894,1.2037,0.8903,0.2108,0.1568,0.466,0.258,0.0773,0.2956,0.1598,0.4513,0.5876,0.5899,0.4516,0.5471,0.8278,0.1735,0.3,0.3222,0.4669,0.868,0.0401,0.366,0.5072,0.0571,0.0745,0.4639,0.1926,0.2631,0.2671,0.3451,1.0271,0.565,0.2827,1.5613,0.2573,0.4427,0.2294,0.4247,0.6099,0.4869,3.5528,0.2441,0.3088,0.3713,0.28,0.2482,0.1046,0.3034,0.2988,0.1003,0.0491,0.3739,1.061,1.5596,0.0117,0.263,,0.3936,0.2855,0.1444,0.4161,0.3156,0.1107,0.4602,0.042,0.1107,0.1883,1.0566,0.561,0.0533,0.0517,,0.0188,-0.025,,,0.0345,0.2173,0.0177,,,,0.2001,-0.0674,,0.2807,,,0.017,0.0159,0.4538,,0.0889,,,,,0.0145,0.7763,,0.1104,0.0166,0.203,,,0.0356,0.4238,0.0171,0.0437,0.3687,0.2064,1.0319,,,0.2301,,0.548,,0.0403,,0.373,,0.0335,,0.2233,,,,0.5352,0.3749,,0.0475,,,0.3553,0.3924,,0.529,,0.0198,0.3518,,0.0191,,0.1339,,,0.019,,,,,,,
20080731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20081031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20081128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20081231,0.0351,0.3738,0.9354,0.9839,0.2643,1.7522,0.8585,0.0738,2.0212,1.2818,0.2705,0.4881,0.2081,0.9634,1.007,0.1752,1.435,0.4091,0.8582,0.7926,0.1625,0.9001,0.5504,1.9136,1.5041,0.3819,1.496,1.4951,0.6101,0.0805,1.0677,0.159,0.0955,0.4827,0.5494,0.2601,0.1832,0.6329,1.0449,6.1342,0.8897,1.857,1.3761,0.9564,2.1508,0.937,,,0.4281,0.591,2.6367,1.7036,1.0083,1.5604,0.7823,0.6676,1.8491,0.915,0.0381,0.3568,0.6252,0.7744,0.594,1.016,0.9721,0.5447,1.5866,1.4689,1.2268,1.6994,2.4212,2.6408,1.5548,0.7862,0.7707,0.9767,0.8645,1.8622,2.1962,1.6838,0.8302,0.0832,1.9155,0.9527,0.7673,1.6523,0.8523,0.8956,1.0547,0.5658,1.3684,1.2132,0.1009,,0.0986,,0.0949,,0.7427,1.1637,1.9039,0.7687,0.9383,1.0658,0.5687,0.8468,0.8353,1.6344,1.3249,1.5783,0.5066,0.8318,,,0.0311,0.1423,0.2011,1.1383,0.4731,0.0266,0.0355,0.3165,1.0333,,0.0599,1.9746,0.6821,0.1085,1.0932,0.0384,0.8375,0.3284,0.6216,1.4782,1.3252,0.6698,0.6722,0.9942,0.7847,1.0101,0.1913,0.6805,0.5964,0.7132,2.1765,2.0065,1.7673,0.3763,0.3219,0.9095,0.504,0.2902,0.5903,0.3075,1.0371,1.3242,1.1211,0.8911,0.9969,0.6824,0.3023,0.7147,0.5428,0.8169,1.6812,0.0587,0.7626,0.6914,0.2598,0.3232,0.9002,0.434,0.5904,0.3125,0.6366,2.4951,1.0835,0.7033,2.4475,0.645,0.778,0.4661,0.6283,1.1565,1.0498,6.5794,0.5689,0.7311,0.7953,0.6586,0.5621,0.1999,0.7024,0.6083,0.1059,0.0952,0.7288,2.0583,2.5968,0.4951,0.6354,,0.7842,0.5597,0.2562,0.7068,0.7919,0.2516,0.9618,0.0824,0.2482,0.3624,1.9731,1.0087,0.1443,0.0888,0.0352,0.0373,-0.0164,,,0.0762,0.398,0.038,1.1176,0.235,,0.4143,-0.0919,0.1116,0.5659,0.9317,,0.0317,0.0319,1.1998,0.1005,0.134,,0.6007,0.4043,,0.029,0.2772,0.0343,0.2058,0.0321,0.4145,0.3338,1.552,0.0784,1.0041,0.0336,0.0771,0.6676,0.3114,2.224,,0.8894,0.3619,0.8108,1.0921,0.9355,0.0968,1.1086,0.7491,0.9146,0.0847,0.9139,0.3117,0.0311,,0.0393,0.9787,0.7116,2.0303,0.085,0.0779,1.9853,0.6743,0.7896,0.1557,0.9979,4.1078,0.0378,0.5938,0.1622,0.0353,0.6233,0.2661,0.372,0.0436,0.0365,,,,0.8823,,,0.452
20090123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090331,0.0075,0.0669,0.1441,0.2217,0.0289,0.3454,0.1477,,0.352,0.2049,0.0103,0.0641,0.0106,0.2168,0.1887,0.0438,0.2979,0.1119,0.1777,0.2446,0.0387,0.3072,0.0733,0.2612,0.2797,0.0451,0.2427,0.1599,0.0507,0.0236,0.089,0.0302,0.0279,0.1034,0.2061,0.0508,0.0323,0.2396,0.2002,1.2123,0.1683,0.3745,0.3195,0.1349,0.5072,0.1706,,,0.0811,0.0783,0.5695,0.3975,0.2412,0.1612,0.1541,0.1107,0.4359,0.1624,0.0086,0.0846,0.1019,0.1098,0.0768,0.1497,0.0949,0.0836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056,0.029,0.0449,0.2027,0.0968,0.0049,0.0079,0.0603,0.1631,,,0.2996,0.1543,0.0246,0.1969,0.0071,0.0386,0.0391,0.1109,0.2521,0.2854,0.1629,0.1792,0.2036,0.1273,0.2629,0.0367,0.0652,0.1227,0.1097,0.3506,0.1701,0.494,0.0456,0.0921,0.1361,0.1068,0.0395,0.0954,0.0688,0.2405,0.2396,0.2985,0.2015,0.1439,0.2499,0.0556,0.0682,0.0405,0.1475,0.2859,0.0711,0.1992,0.0622,0.0181,0.0404,0.1307,0.134,0.1141,0.0472,0.1394,0.2579,0.239,0.132,0.3925,0.1326,0.0733,0.1357,0.1601,0.2302,0.2436,1.3168,0.0589,0.1333,0.1656,0.1223,0.0994,0.0331,0.1791,0.1144,0.0074,0.0299,0.1572,0.3265,0.532,0.1126,0.0864,,0.1333,0.1172,0.0591,0.1822,0.2775,0.0511,0.2151,0.0221,0.0552,0.0843,0.4345,0.0879,0.0213,,,,,,,,0.0773,0.0086,,,,0.0952,0.0442,,0.1132,,,0.0063,0.0062,0.2279,,,,,,,,0.0493,,0.0759,0.0063,0.0989,,,,0.2315,0.007,,0.104,0.0843,0.5801,,,0.113,,0.212,,,,0.1565,0.1593,,,0.0686,,,,0.1497,0.0923,,,,,0.1038,0.1856,,0.0905,,0.0081,0.0339,,0.0068,,0.0538,,,0.0068,,,,,,,
