,000001.SZ,000002.SZ,603833.SH,000703.SZ,000783.SZ,300003.SZ,001979.SZ,000413.SZ,600061.SH,600339.SH,000100.SZ,002555.SZ,000408.SZ,002508.SZ,000063.SZ,000423.SZ,000338.SZ,000069.SZ,002304.SZ,002466.SZ,600383.SH,600688.SH,000157.SZ,600436.SH,002044.SZ,000402.SZ,601888.SH,600674.SH,601991.SH,002252.SZ,000425.SZ,600637.SH,002422.SZ,601988.SH,601997.SH,000898.SZ,601992.SH,601088.SH,000938.SZ,600018.SH,600346.SH,000538.SZ,600588.SH,002736.SZ,600369.SH,001965.SZ,600549.SH,002493.SZ,600068.SH,000568.SZ,601618.SH,000895.SZ,000661.SZ,002468.SZ,601788.SH,603986.SH,000625.SZ,300122.SZ,000630.SZ,002594.SZ,000651.SZ,600048.SH,601018.SH,000786.SZ,002050.SZ,600025.SH,000728.SZ,000709.SZ,000776.SZ,002352.SZ,601169.SH,300015.SZ,002411.SZ,002714.SZ,300059.SZ,300296.SZ,002120.SZ,000768.SZ,002572.SZ,000961.SZ,601006.SH,002202.SZ,000792.SZ,000959.SZ,002146.SZ,000826.SZ,600109.SH,601933.SH,600438.SH,601155.SH,002294.SZ,002065.SZ,600297.SH,000858.SZ,002142.SZ,000876.SZ,600176.SH,600415.SH,600398.SH,000963.SZ,002460.SZ,002007.SZ,601901.SH,300017.SZ,601877.SH,601989.SH,002456.SZ,300408.SZ,002230.SZ,002008.SZ,002624.SZ,601166.SH,603260.SH,600271.SH,601857.SH,600516.SH,600518.SH,603799.SH,002179.SZ,002027.SZ,601818.SH,600000.SH,601668.SH,601766.SH,300251.SZ,600027.SH,002241.SZ,002236.SZ,600009.SH,600010.SH,000415.SZ,600816.SH,600015.SH,600016.SH,600019.SH,600352.SH,601138.SH,002271.SZ,600028.SH,600029.SH,600030.SH,600031.SH,000725.SZ,601939.SH,600036.SH,601898.SH,600050.SH,600066.SH,300433.SZ,600111.SH,601919.SH,000503.SZ,603288.SH,601398.SH,600089.SH,600085.SH,000983.SZ,000166.SZ,300024.SZ,600276.SH,002310.SZ,603160.SH,600100.SH,600115.SH,600705.SH,600104.SH,601808.SH,600606.SH,600118.SH,601878.SH,601838.SH,601198.SH,600332.SH,600219.SH,600153.SH,600482.SH,600170.SH,601009.SH,600177.SH,002475.SZ,600188.SH,601360.SH,600196.SH,600208.SH,601600.SH,000671.SZ,600498.SH,601211.SH,600221.SH,002673.SZ,601318.SH,600570.SH,600390.SH,002001.SZ,000839.SZ,601688.SH,600535.SH,600406.SH,002925.SZ,600372.SH,600309.SH,600340.SH,601328.SH,600566.SH,601985.SH,601828.SH,600362.SH,600522.SH,002773.SZ,600004.SH,300136.SZ,601881.SH,600519.SH,601727.SH,601669.SH,002085.SZ,600583.SH,600585.SH,601228.SH,601555.SH,600760.SH,601238.SH,002311.SZ,300144.SZ,601377.SH,601607.SH,600919.SH,601633.SH,601288.SH,601021.SH,000627.SZ,601108.SH,601229.SH,601611.SH,002032.SZ,601111.SH,601225.SH,603156.SH,600660.SH,603858.SH,601216.SH,601117.SH,600703.SH,600690.SH,300124.SZ,600547.SH,600926.SH,600809.SH,600011.SH,601998.SH,601390.SH,600739.SH,600741.SH,002625.SZ,300033.SZ,600489.SH,600998.SH,000333.SZ,002558.SZ,601212.SH,600837.SH,600795.SH,601899.SH,601066.SH,600867.SH,600958.SH,600886.SH,603993.SH,000553.SZ,600893.SH,601012.SH,600977.SH,601186.SH,300142.SZ,002415.SZ,600909.SH,601601.SH,601333.SH,600999.SH,601336.SH,002601.SZ,300070.SZ,600887.SH,002450.SZ,601628.SH,600704.SH,600900.SH,603259.SH,002602.SZ,002081.SZ,002153.SZ,002024.SZ,601800.SH,600487.SH,600157.SH,600023.SH,600038.SH,002797.SZ,300072.SZ,600233.SH
2007-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,,,,,,,,,,,,,,,8.3733,,,,,8.7621,,,,,,,,,,,,1.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8768,,,,,,,,,,,,,,,,,,,4.3412,,,,,,,,9.8926,,,,,,,,,,,,,,,,,,,,,,0.8009,,,,15.2242,,,,,,,,,,,8.3673,,,,,,,,,,,,,,,,,,3.1155,,,,,,,,,,,,,6.6922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,0.7517,5.3125,,10.2117,9.38,33.1638,,2.565,2.3359,0.8826,1.5898,12.8695,0.2765,14.7023,3.542,13.1043,12.5522,6.4479,25.5143,21.9535,5.2254,5.6381,16.8405,9.9292,6.5604,5.2816,9.3965,1.4095,3.6051,26.6313,0.8139,0.5013,12.0568,1.0354,0.5357,8.622,3.2123,10.0557,1.1418,8.9562,0.5043,10.9095,11.8676,11.1474,,,3.5319,5.4551,2.6429,17.1831,4.1159,16.3864,1.1213,6.7664,8.7784,,4.417,45.7448,6.3159,5.8123,5.0385,3.9816,9.6911,4.7725,5.8469,0.884,12.129,6.8121,,18.4314,0.9452,10.0006,15.6038,,19.4931,,6.6319,2.6146,,0.7093,11.954,11.5181,25.4412,3.3469,5.8759,5.5339,8.5841,13.9846,4.8213,,28.576,8.6407,1.8327,12.7275,1.2595,5.5544,7.4518,7.8059,6.2936,9.0405,14.7548,12.2091,7.8068,26.8063,16.23,,12.4519,,19.8002,8.4738,,1.0085,,13.9136,14.6424,4.4036,4.5633,,7.9872,3.6027,0.6817,0.601,4.2577,2.6757,,2.3054,12.7646,22.615,10.7542,5.1937,1.2008,3.4996,0.3547,0.6895,7.127,9.3091,,10.4962,8.0171,2.5204,7.1424,16.4033,6.7042,1.0479,1.1631,12.1331,6.449,5.52,,10.8808,18.1432,0.1619,,0.9472,6.0867,7.4523,9.3173,8.0442,9.6788,20.7843,14.5251,,3.6578,0.3592,25.9325,5.3118,9.6911,5.6962,3.2583,10.4784,0.6105,1.6138,5.1799,12.7711,5.0291,3.6157,1.9334,1.1957,7.4993,9.9764,12.3257,,10.3896,4.2035,12.3268,2.1972,3.1477,6.6244,1.7779,9.9362,2.7801,14.2236,4.271,3.0152,3.0058,8.719,5.2669,8.2557,,-23.5996,22.3437,-6.6596,0.9667,1.3585,2.2541,,13.9585,4.6797,,4.3061,13.3162,5.4278,28.2981,5.6219,3.6003,4.0069,13.3604,8.6938,,7.3441,2.5122,17.9978,10.8357,13.5964,10.083,1.3399,1.9791,9.9886,0.8253,,6.942,6.973,0.9497,,9.1005,4.5263,,,9.6934,,8.6805,,,6.7413,44.9997,13.0657,1.2237,22.01,5.2142,0.823,1.2836,34.4315,3.2263,,53.7587,11.0644,3.6038,9.5434,14.6614,,5.8316,4.2684,20.952,,3.3358,12.1714,5.097,21.1246,1.863,3.4947,35.7035,,1.4699,3.4134,41.8082,9.1967,3.8053,5.3764,6.2198,,,29.7467,-0.0449,6.8256,4.1833,3.0541,8.3535,,,5.793,15.9802,9.3851,4.5246,5.0054,0.665,,4.0158,10.3306,3.9183,16.6653
2008-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,0.7617,,,9.7923,10.1344,,,3.1292,2.2394,1.0189,4.3827,,0.3232,,,14.9985,11.9086,6.1586,,,4.0916,1.3237,,9.9581,6.3413,0.8422,,3.034,2.9493,30.4582,0.3042,0.4691,,1.1374,,,,10.3012,1.6706,8.5062,0.5031,11.2951,13.8147,,-9.7783,,3.3915,,2.6691,26.2135,,16.0129,0.6275,,,,4.6898,,5.9664,,5.6652,3.9905,,6.3513,6.7111,0.7912,12.1973,7.0221,,,1.2088,,,,,,6.635,0.9115,,0.7214,12.8529,,25.6453,3.6401,7.8453,5.4531,11.1277,,3.4504,,,8.0493,1.8815,13.9887,1.3022,5.4905,8.0135,9.4227,5.3387,7.644,,12.2501,,,,,,,24.2047,8.6143,,1.1851,,15.5583,12.827,5.3595,5.4112,,6.061,2.9793,,0.7715,,3.7049,,,12.6513,22.9736,9.1794,6.0194,0.9191,5.2018,0.4126,,6.6442,9.3204,,,,,,13.7885,12.4598,,,8.0076,6.5751,10.7916,,12.6445,,-0.0167,,1.0572,6.4882,7.1113,9.9592,,,21.1131,,,3.7326,,28.4918,5.1988,,6.2833,4.3021,,,,6.8912,12.7271,4.3912,3.7052,2.0955,1.3412,6.8968,,14.7714,,,4.6428,,2.1807,3.3793,,2.194,,3.037,15.5718,4.4665,11.2214,3.0618,,5.6621,8.7412,,-25.0879,21.6498,-6.6555,1.0807,1.3227,,,14.9699,5.138,,4.7707,,,28.7419,,,4.9228,12.177,8.7577,,,2.9463,,,,,,,,,,4.6724,,,,9.5147,5.0723,,,10.0149,,,,67486.7481,5.5612,,10.6378,,15.3882,4.4432,,1.4359,32.2609,3.1286,,,7.6647,,,,,,3.7535,,,3.4236,,4.0008,,2.4805,4.46,,,,,,,,4.5027,,,,,0.3898,,,3.1762,8.5548,,,7.1467,17.2948,9.2815,,5.1463,0.5854,,4.1036,,,14.3541
2008-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,0.8437,,,,,,,,,,,,,,3.2988,,12.3955,,,,,-1.4851,,,,,,,1.8659,,,,,1.146,,9.5849,,11.1842,,,,,,,,,,,,,,,,,,,,,,5.7525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.547,7.9972,,,,,,0.9325,,3.9097,,0.3187,,,,,,,,,,,,,3.4866,3.2314,,,,1.3259,1.6025,9.6197,,,,,23.5341,,,1.125,,,,21.7617,,,,,,0.5917,,,11.2629,,,12.5492,,,5.8045,,,,,1.5041,,,18.4896,,,,5.221,,,,,,2.754,,,,,,,,,,,,1.125,,,,15.2277,,,,,,,4.9676,,,,7.2343,,,,,,,,,,9.4632,,,,,,,,3.9416,,,,,,,,8.1,,,,,1.6811,1.2109,1.7629,,,,,,,,,,,,15.9871,,,,,21.6893,,,,,1.6584,,,,,5.0239,,,,,,,3.2799,,,,,,,,3.5841,,,,,,,
2008-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,0.9272,,,10.8335,5.4527,,,2.6585,1.4286,2.2895,2.1022,,-4.3745,,,16.809,11.1959,8.9552,,,3.8758,-8.5424,,11.1585,3.8325,-2.0224,,5.6914,0.6364,12.506,2.7961,0.3164,,1.1355,,,,11.7212,1.6613,10.2861,0.6585,11.5362,10.337,,-5.3451,,3.8024,,2.2942,31.7297,,17.2977,0.6709,,,,3.2229,,8.4255,,6.4594,5.1691,,5.0415,9.0345,,6.4408,7.0162,,,1.3156,,,,,,5.9729,1.777,,0.8203,12.0123,,27.9443,3.5141,8.1986,4.8946,12.2074,,2.5955,,,10.0747,1.8817,13.2787,1.4209,5.2866,6.4583,4.8916,5.0489,7.1939,,11.2177,,,,,,,11.1944,6.7983,,1.2956,,15.8438,11.9189,8.6186,5.7924,,6.503,4.7393,,1.0238,4.428,,,,9.5873,12.4835,6.5019,4.8539,0.167,8.0086,0.5478,,6.8722,9.2549,,6.4071,,,,11.4956,4.9099,1.315,1.5687,9.1078,7.8617,14.0681,,10.9486,23.4711,-0.1638,,1.1856,7.5088,6.2376,19.0724,,,20.8325,,,3.5127,,4421.3035,3.2194,,5.8763,4.2281,,,,5.9344,8.482,4.947,2.9852,1.861,1.5539,9.0855,,25.7219,,,6.6611,3.0893,3.3064,3.815,,0.5623,,0.7897,16.0646,3.4404,34.4663,3.0951,,6.0602,9.3215,,-21.0646,24.0229,-9.5708,1.1477,1.0522,,,12.943,5.9717,,4.8971,,,35.4213,,,4.3428,10.2302,7.624,,,2.5053,,,,,,,,,,4.2468,,,,10.5351,-0.0694,,,8.7514,,,,60.2322,8.8299,,16.0324,,18.4821,-0.883,1.426,,17.8406,0.9442,,,7.366,,,,,,1.1069,17.047,,3.5405,,1.9191,,6.0623,1.0208,,,,,,,,4.8621,,,,,-0.9854,,,3.3366,6.8283,,,7.5209,20.0944,9.1395,,4.7766,0.3932,,3.1092,,,10.4435
2008-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,0.1294,3.8913,,-4.5297,3.857,33.0197,,1.2052,0.3874,1.6589,1.8994,11.0369,-16.0202,10.951,3.6607,15.6425,8.0525,8.3826,34.0427,11.8302,3.1175,-22.5247,6.6876,13.2331,3.3777,3.7778,11.0198,6.1185,0.3433,12.6543,2.7994,-25.3351,11.7073,0.9479,1.1919,3.1563,5.4583,10.8511,1.8948,10.2055,0.2553,9.3886,13.1114,4.6248,,,3.8056,0.9504,2.6696,24.8777,1.8666,18.3496,3.303,28.3285,4.3723,,0.1167,48.7182,3.3166,3.8784,6.5168,5.6751,8.305,5.8193,12.6928,1.2842,4.3764,4.9686,,15.4806,1.2989,15.0505,14.0069,,23.4443,7.5967,4.961,2.88,18.6064,0.7482,10.7002,9.1447,31.77,2.0356,5.6761,4.5941,10.507,11.8721,2.9087,,28.6199,9.5222,2.6332,13.5569,1.2897,4.1118,4.5072,5.1805,3.977,7.3509,13.2451,15.4142,4.9994,23.9375,21.8472,4.7873,10.5544,,11.7426,5.0222,14.3953,1.1152,,15.4145,10.6057,10.8709,6.9994,2.8846,6.4465,0.4697,0.8589,0.9558,2.2723,3.7033,4.0664,-3.5814,9.5285,12.0304,5.2202,2.0965,-8.2075,6.2172,0.4197,0.7486,3.3002,7.8239,,6.8583,3.4122,-5.7633,5.8809,9.0328,-7.1499,1.2262,1.3326,9.0948,9.7188,11.1875,,3.966,10.7313,0.3491,,1.1399,7.1199,7.7062,18.0326,5.4307,8.2232,19.3223,14.3514,,2.197,-20.985,1.0439,-0.7881,5.4822,5.3002,6.3117,4.752,1.0236,4.9745,3.9336,6.275,4.3659,-11.0536,1.5165,1.5539,5.6637,16.6948,20.0368,10.0182,10.0934,6.2513,0.1169,2.5449,4.1505,8.3874,-3.2673,5.2474,0.0632,14.5376,2.9626,38.9703,3.369,3.3335,7.2612,6.7143,,-18.8897,22.3599,-10.2151,1.0619,1.0149,3.4111,,6.3687,6.0275,,5.735,39.2783,3.2559,25.3949,4.4388,1.8525,1.4142,7.4637,6.3185,,2.4824,-1.8795,9.504,12.0368,14.8043,2.7441,5.0316,0.9647,5.0956,0.7335,,0.3732,6.1573,0.8368,,11.2941,-9.3296,5.9699,23.3638,2.6363,,7.1274,2.7877,6.0451,8.0021,32.3015,16.0913,1.2823,14.8725,-2.7434,1.1239,0.6625,15.177,-0.7085,19.9703,28.679,8.4737,3.5437,7.4053,10.686,,4.5323,0.3186,14.8527,,2.0523,-4.1577,0.9172,14.5161,7.5589,1.885,11.6393,,1.6839,11.4939,40.0668,,0.9427,4.3384,4.4301,0.3946,1.5201,26.2692,-14.7423,7.0501,2.0495,3.1728,6.8071,,19.3114,7.2876,19.2778,10.4537,3.6112,5.8039,0.3256,,3.4336,2.9521,6.2215,8.1314
2009-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,0.1402,,,-6.2337,2.9522,,,0.6097,-0.8775,1.6008,-0.5179,,-17.5922,,3.4873,16.5093,6.1478,8.6358,,,2.9823,-21.1969,,12.5104,3.3474,3.8394,,5.3383,0.0024,11.5707,2.4469,-27.0146,,0.7847,,0.5886,5.2854,10.8609,0.9533,8.9113,-0.5426,9.2836,19.5013,,1.5179,,3.4886,,2.5888,23.7957,,15.477,4.5772,,,,-1.3277,,2.7514,,6.1139,5.5595,,4.1348,11.7153,1.235,4.0147,3.2981,,,1.205,,,,,,4.6179,2.0794,,0.7277,9.5574,,37.0151,1.1722,5.1203,5.1616,6.2659,,2.2069,,31.9992,10.6773,2.3428,14.4953,1.1342,4.3244,3.3817,5.8832,3.767,6.8423,,15.6713,,,,,,,12.5375,3.0096,,1.0242,,15.1722,9.0949,8.7205,7.5722,,6.352,0.3148,,0.8442,2.6441,3.3161,,,8.364,12.0234,4.0222,0.7312,-8.0331,4.6695,0.3895,,1.3515,7.5031,,5.6273,,,,10.454,-13.0545,1.0005,1.0459,8.1083,9.8631,6.3826,,-0.5834,2.5839,0.3039,,1.0314,7.3188,7.8213,17.7821,,,22.9784,,,2.094,-21.3664,55.8591,-1.3672,5.4815,4.8678,5.7634,,,,2.0829,4.0353,2.7482,-11.5473,1.5972,1.2985,6.8089,,17.2608,,,5.6019,-2.5918,2.4577,4.3323,,-3.6331,,-0.582,16.3532,0.2378,35.315,3.2697,,7.4655,7.0594,,-17.7757,17.2292,-12.0065,0.9387,1.0416,,,2.6394,6.174,,5.4011,,,27.9194,4.0952,,1.2025,8.0818,6.3178,,,-1.3182,,,,,,,,,,-0.2603,,,,10.8916,-9.5112,,,1.7035,,,,9.1146,6.8742,,12.7997,,21.3439,-2.4946,0.9871,0.7694,14.0263,-1.2826,,,6.2447,,7.0455,,,,0.3936,14.5718,,2.3384,,0.6705,,6.8929,1.8839,,,1.7137,,,,,4.3317,,,,,-14.0726,,2.1822,3.5191,7.8168,,,8.0857,19.2857,10.0796,,5.8951,0.61,,3.2955,,,8.9125
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
